movie_id,title,description,release_date,vote_avg,genres,actors,crew,keywords
68728,Oz: The Great and Powerful,"Oscar Diggs, a small-time circus illusionist and con-artist, is whisked from Kansas to the Land of Oz where the inhabitants assume he's the great wizard of prophecy, there to save Oz from the clutches of evil.",2013-03-07,5.7,"Adventure, Fantasy, Family","James Franco | Oz | 0, Mila Kunis | Theodora | 1, Rachel Weisz | Evanora | 2, Michelle Williams | Annie / Glinda | 3, Zach Braff | Frank / Finley | 4","Sam Raimi | Director, Joe Roth | Producer","circus, witch, magic, hope, illusion, lost, magic trick, wizard, 3d"
102382,The Amazing Spider-Man 2,"For Peter Parker, life is busy. Between taking out the bad guys as Spider-Man and spending time with the person he loves, Gwen Stacy, high school graduation cannot come quickly enough. Peter has not forgotten about the promise he made to Gwen’s father to protect her by staying away, but that is a promise he cannot keep. Things will change for Peter when a new villain, Electro, emerges, an old friend, Harry Osborn, returns, and Peter uncovers new clues about his past.",2014-04-16,6.5,"Adventure, Fantasy, Action","Andrew Garfield | Peter Parker / Spider-Man | 0, Emma Stone | Gwen Stacy | 1, Jamie Foxx | Max Dillon / Electro | 2, Dane DeHaan | Harry Osborn / Green Goblin | 3, Campbell Scott | Richard Parker | 4","Avi Arad | Producer, Marc Webb | Director, Matt Tolmach | Producer","obsession, marvel comic, sequel, based on comic book, electrocution, medical experiment, electricity, super powers"
20526,TRON: Legacy,"Sam Flynn, the tech-savvy and daring son of Kevin Flynn, investigates his father's disappearance and is pulled into The Grid. With the help of a mysterious program named Quorra, Sam quests to stop evil dictator Clu from crossing into the real world.",2010-12-10,6.3,"Adventure, Action, Science Fiction","Garrett Hedlund | Sam Flynn | 0, Jeff Bridges | Kevin Flynn / Clu | 1, Olivia Wilde | Quorra | 2, Bruce Boxleitner | Alan Bradley / Tron | 3, Yaya DaCosta | Siren | 4","Steven Lisberger | Producer, Jeffrey Silver | Producer, Sean Bailey | Producer, Joseph Kosinski | Director","artificial intelligence, secret identity, computer program, dystopia, computer, deception, duel, motorcycle, neon light, autocracy"
49013,Cars 2,Star race car Lightning McQueen and his pal Mater head overseas to compete in the World Grand Prix race. But the road to the championship becomes rocky as Mater gets caught up in an intriguing adventure of his own: international espionage.,2011-06-11,5.8,"Adventure, Animation, Comedy, Family","Owen Wilson | Lightning McQueen (voice) | 0, Larry the Cable Guy | Mater (voice) | 1, Michael Caine | Finn McMissile (voice) | 2, Emily Mortimer | Holley Shiftwell (voice) | 3, John Turturro | Francesco Bernoulli (voice) | 4","John Lasseter | Director, Brad Lewis | Director, Denise Ream | Producer","car race, sequel, comedy, anthropomorphism, best friend, duringcreditsstinger"
44912,Green Lantern,"For centuries, a small but powerful force of warriors called the Green Lantern Corps has sworn to keep intergalactic order. Each Green Lantern wears a ring that grants him superpowers. But when a new enemy called Parallax threatens to destroy the balance of power in the Universe, their fate and the fate of Earth lie in the hands of the first human ever recruited.",2011-06-16,5.1,"Adventure, Action, Thriller, Science Fiction","Ryan Reynolds | Hal Jordan / Green Lantern | 0, Blake Lively | Carol Ferris | 1, Peter Sarsgaard | Hector Hammond | 2, Tim Robbins | Senator Hammond | 3, Mark Strong | Sinestro | 4","Martin Campbell | Director, Donald De Line | Producer, Greg Berlanti | Producer, Geoff Johns | Producer","dc comics, transformation, superhero, alien, alien infection, magical object, protector, super powers, origin, 3d"
10193,Toy Story 3,"Woody, Buzz, and the rest of Andy's toys haven't been played with in years. With Andy about to go to college, the gang find themselves accidentally left at a nefarious day care center. The toys must band together to escape and return home to Andy.",2010-06-16,7.6,"Animation, Comedy, Family","Tom Hanks | Woody (voice) | 0, Tim Allen | Buzz Lightyear (voice) | 1, Ned Beatty | Lotso (voice) | 2, Joan Cusack | Jessie the Yodeling Cowgirl (voice) | 3, Michael Keaton | Ken (voice) | 4","Lee Unkrich | Director, Darla K. Anderson | Producer, John Lasseter | Producer","hostage, college, toy, barbie, animation, escape, day care, teddy bear, duringcreditsstinger, toy comes to life, personification, inanimate objects coming to life, toy story"
534,Terminator Salvation,"All grown up in post-apocalyptic 2018, John Connor must lead the resistance of humans against the increasingly dominating militaristic robots. But when Marcus Wright appears, his existence confuses the mission as Connor tries to determine whether Wright has come from the future or the past -- and whether he's friend or foe.",2009-05-20,5.9,"Action, Thriller, Science Fiction","Christian Bale | John Connor | 0, Sam Worthington | Marcus Wright | 1, Anton Yelchin | Kyle Reese | 2, Moon Bloodgood | Blair Williams | 3, Bryce Dallas Howard | Kate Connor | 4","Moritz Borman | Producer, Jeffrey Silver | Producer, McG | Director, Derek Anderson | Producer, Victor Kubicek | Producer","saving the world, artificial intelligence, prophecy, san francisco, cyborg, killer robot, gas station, post-apocalyptic, dystopia, army, firearm, wartime, los angeles"
168259,Furious 7,Deckard Shaw seeks revenge against Dominic Toretto and his family for his comatose brother.,2015-04-01,7.3,Action,"Vin Diesel | Dominic Toretto | 0, Paul Walker | Brian O'Conner | 1, Dwayne Johnson | Hobbs | 2, Michelle Rodriguez | Letty | 3, Tyrese Gibson | Roman | 4","James Wan | Director, Michael Fottrell | Producer, Neal H. Moritz | Producer, Vin Diesel | Producer, Brandon Birtell | Producer","car race, speed, revenge, suspense, car, race, muscle car"
72190,World War Z,"Life for former United Nations investigator Gerry Lane and his family seems content. Suddenly, the world is plagued by a mysterious infection turning whole human populations into rampaging mindless zombies. After barely escaping the chaos, Lane is persuaded to go on a mission to investigate this disease. What follows is a perilous trek around the world where Lane must brave horrific dangers and long odds to find answers before human civilization falls.",2013-06-20,6.7,"Drama, Horror, Action, Thriller, Science Fiction","Brad Pitt | Gerry Lane | 0, Mireille Enos | Karen Lane | 1, Abigail Hargrove | Rachel Lane | 2, Sterling Jerins | Constance Lane | 3, James Badge Dale | Captain Speke | 4","Brad Pitt | Producer, Ian Bryce | Producer, Marc Forster | Director, Dede Gardner | Producer, Jeremy Kleiner | Producer","dystopia, apocalypse, zombie, nuclear weapons, multiple perspectives, zombie apocalypse"
127585,X-Men: Days of Future Past,The ultimate X-Men ensemble fights a war for the survival of the species across two time periods as they join forces with their younger selves in an epic battle that must change the past – to save our future.,2014-05-15,7.5,"Adventure, Fantasy, Action, Science Fiction","Hugh Jackman | Logan / Wolverine | 0, James McAvoy | Charles Xavier / Professor X (Young) | 1, Michael Fassbender | Erik Lehnsherr / Magneto (Young) | 2, Jennifer Lawrence | Raven Darkholme / Mystique | 3, Halle Berry | Ororo Munroe / Storm | 4","Lauren Shuler Donner | Producer, Bryan Singer | Director, Bryan Singer | Producer, Simon Kinberg | Producer, Hutch Parker | Producer","1970s, mutant, time travel, marvel comic, based on comic book, superhuman, storm, beast, aftercreditsstinger, changing the past or future"
54138,Star Trek Into Darkness,"When the crew of the Enterprise is called back home, they find an unstoppable force of terror from within their own organization has detonated the fleet and everything it stands for, leaving our world in a state of crisis.  With a personal score to settle, Captain Kirk leads a manhunt to a war-zone world to capture a one man weapon of mass destruction. As our heroes are propelled into an epic chess game of life and death, love will be challenged, friendships will be torn apart, and sacrifices must be made for the only family Kirk has left: his crew.",2013-05-05,7.4,"Adventure, Action, Science Fiction","Chris Pine | James T. Kirk | 0, Zachary Quinto | Spock | 1, Zoe Saldana | Nyota Uhura | 2, Karl Urban | Dr. Leonard 'Bones' McCoy | 3, Simon Pegg | Montgomery 'Scotty' Scott | 4","J.J. Abrams | Director, J.J. Abrams | Producer, Alex Kurtzman | Producer, Roberto Orci | Producer, Damon Lindelof | Producer, Bryan Burk | Producer","spacecraft, friendship, sequel, futuristic, space, alien, imax, space opera, terrorist bombing, 3d"
81005,Jack the Giant Slayer,"The story of an ancient war that is reignited when a young farmhand unwittingly opens a gateway between our world and a fearsome race of giants. Unleashed on the Earth for the first time in centuries, the giants strive to reclaim the land they once lost, forcing the young man, Jack into the battle of his life to stop them. Fighting for a kingdom, its people, and the love of a brave princess, he comes face to face with the unstoppable warriors he thought only existed in legend–and gets the chance to become a legend himself.",2013-02-27,5.5,"Fantasy, Action, Family","Nicholas Hoult | Jack | 0, Eleanor Tomlinson | Princess Isabelle | 1, Ewan McGregor | Elmont | 2, Stanley Tucci | Roderick | 3, Ian McShane | King Brahmwell | 4","Bryan Singer | Director, David Dobkin | Producer","based on fairy tale, giant"
64682,The Great Gatsby,"An adaptation of F. Scott Fitzgerald's Long Island-set novel, where Midwesterner Nick Carraway is lured into the lavish world of his neighbor, Jay Gatsby. Soon enough, however, Carraway will see through the cracks of Gatsby's nouveau riche existence, where obsession, madness, and tragedy await.",2013-05-10,7.3,"Drama, Romance","Leonardo DiCaprio | Jay Gatsby | 0, Tobey Maguire | Nick Carraway | 1, Carey Mulligan | Daisy Buchanan | 2, Joel Edgerton | Tom Buchanan | 3, Elizabeth Debicki | Jordan Baker | 4","Baz Luhrmann | Director, Baz Luhrmann | Producer, Catherine Martin | Producer, Catherine Knapman | Producer, Lucy Fisher | Producer","based on novel, infidelity, obsession, hope, 3d"
9543,Prince of Persia: The Sands of Time,"A rogue prince reluctantly joins forces with a mysterious princess and together, they race against dark forces to safeguard an ancient dagger capable of releasing the Sands of Time – gift from the gods that can reverse time and allow its possessor to rule the world.",2010-05-19,6.2,"Adventure, Fantasy, Action, Romance","Jake Gyllenhaal | Prince Dastan | 0, Gemma Arterton | Tamina | 1, Ben Kingsley | Nizam | 2, Alfred Molina | Sheik Amar | 3, Steve Toussaint | Seso | 4","Jerry Bruckheimer | Producer, Mike Newell | Director","persia, sandstorm, brother against brother, armageddon, regent, based on video game"
68726,Pacific Rim,"When legions of monstrous creatures, known as Kaiju, started rising from the sea, a war began that would take millions of lives and consume humanity's resources for years on end. To combat the giant Kaiju, a special type of weapon was devised: massive robots, called Jaegers, which are controlled simultaneously by two pilots whose minds are locked in a neural bridge. But even the Jaegers are proving nearly defenseless in the face of the relentless Kaiju. On the verge of defeat, the forces defending mankind have no choice but to turn to two unlikely heroes—a washed-up former pilot (Charlie Hunnam) and an untested trainee (Rinko Kikuchi)—who are teamed to drive a legendary but seemingly obsolete Jaeger from the past. Together, they stand as mankind's last hope against the mounting apocalypse.",2013-07-11,6.7,"Adventure, Action, Science Fiction","Idris Elba | Stacker Pentecost | 0, Charlie Hunnam | Raleigh Becket | 1, Charlie Day | Dr. Newton Geiszler | 2, Ron Perlman | Hannibal Chau | 3, Burn Gorman | Gottlieb | 4","Guillermo del Toro | Director, Guillermo del Toro | Producer, Thomas Tull | Producer, Jon Jashni | Producer, Mary Parent | Producer","dystopia, giant robot, giant monster, apocalypse, imax, duringcreditsstinger, 3d"
38356,Transformers: Dark of the Moon,"Sam Witwicky takes his first tenuous steps into adulthood while remaining a reluctant human ally of Autobot-leader Optimus Prime. The film centers around the space race between the USSR and the USA, suggesting there was a hidden Transformers role in it all that remains one of the planet's most dangerous secrets.",2011-06-28,6.1,"Adventure, Action, Science Fiction","Shia LaBeouf | Sam Witwicky | 0, John Malkovich | Bruce Brazos | 1, Ken Jeong | Jerry Wang | 2, Frances McDormand | National Intelligence Director | 3, Josh Duhamel | Lt. Colonel William Lennox | 4","Michael Bay | Director, Don Murphy | Producer, Ian Bryce | Producer, Kenny Bates | Producer, Lorenzo di Bonaventura | Producer, Tom DeSanto | Producer","moon, spacecraft, traitor, bodyguard, alien planet, based on cartoon, transformers, giant robot, sabotage, word domination, commando, duringcreditsstinger"
